provincie,pop_2019,particuliere huishoudens excl. studenten,"particuliere huishoudens excl. studenten, gem. besteedbaar inkomen","eenpersoons- huishouden, gem. besteedbaar inkomen","eenouder- gezin, gem. besteedbaar inkomen","paar zonder kind, gem. besteedbaar inkomen","paar met kinderen, gem. besteedbaar inkomen","inkomen als werknemer, gem. besteedbaar inkomen",Totaal voortgezet onderwijs (vo),Vavo,Totaal mbo (incl. extranei),Hbo-associate degree,Hbo-bachelor,Hbo-master/vervolgopleiding,Wo-bachelor,Wo-master,Wo-doctoraal,Wo-vervolgopleiding,Hbo,Wo,Totaal voortgezet onderwijs (vo)_p,Totaal mbo (incl. extranei)_p,Vavo_p,Hbo-associate degree_p,Hbo-bachelor_p,Hbo-master/vervolgopleiding_p,Wo-bachelor_p,Wo-master_p,Wo-doctoraal_p,Wo-vervolgopleiding_p,Hbo_p,Wo_p,PROV_NAAM,geometry,Mbo_radius,Hbo_radius,Wo_radius,pop_radius,eenpersoonshuishouden_radius,particulierehuishouden_radius,paarmetkinderen_radius,middelste_punt
Groningen (PV),583990.0,263.9,39.2,23.6,34.2,44.4,61.2,44.8,5546.0,236.0,5902.0,130.0,3245.0,174.0,3122.0,2507.0,0.0,312.0,3549.0,5941.0,0.9496737957841743,1.0106337437284885,0.04041165088443295,0.02226065514820459,0.555660199660953,0.029795030736827682,0.5345981951745749,0.42928817274268394,0.0,0.05342557235569102,0.6077158855459854,1.0173119402729498,Groningen (PV),"POLYGON ((238550.8379999996 621182.6640000022, 237986.2899999992 621703.316, 237878.8889999985 621779.6160000018, 237820.3399999998 621801.587000003, 237716.1009999999 621786.1769999999, 237593.2930000014 621707.4670000037, 236314.3819999993 620605.7910000002, 236174.6469999999 620530.2910000022, 236015.8200000003 620500.7020000017, 224377.9890000001 620504.2779999996, 224034.4890000001 620480.6849999984, 223890.6270000004 620429.193999999, 223717.8640000001 620335.4150000018, 219000 617500.0000000002, 218992.8125 615808.0060000008, 219004.5881000012 615671.6618999998, 219043.135400001 615577.4338000015, 219088.5773000009 615550.3208000005, 219207.1620999985 615546.5458999984, 219923.001699999 615698.8768000022, 220214.1821999997 615715.4824000031, 222177.8018000014 615504.0478999997, 222418.004900001 615447.8117, 222562.1589000003 615373.4754, 222793.330600001 615190.7308000001, 222980.1442000009 614991.1241000006, 223189.3735999987 614672.9479999987, 223292.9288000017 614409.9600000044, 223414.1708999984 613875.4299000044, 223428.7828000002 613606.9230999992, 223410.2767000013 613377.9127000002, 223373.322999999 613186.0804000023, 223310.2540999986 613036.4547000044, 223235.1391999982 612915.7862000032, 223084.2639000006 612759.2010000029, 222859.8865000009 612601.2685000028, 222700.4050000012 612534.5984000026, 222425.1889999993 612476.0411000011, 222137.6174999997 612469.6769000001, 221091.932500001 612529.9874000008, 220291.6273000017 612687.7229000009, 220057.7151000016 612712.5881999991, 219815.2686999999 612672.984400003, 219282.5436999984 612529.3281000004, 219149.4459999987 612480.5440000007, 219048.1697000004 612407.7401000024, 219005.3156000004 612291.2189000002, 218993.300999999 612101.6101000038, 218997.8570000008 607576.622900001, 218971.9800000004 607435.530600001, 218889.5388000011 607273.707700001, 218748.5694999993 607089.5014999988, 218608.3068999983 606969.6150000012, 218338.0659000017 606850.6922999988, 208649.2899999991 603299.9999999997, 207083.25 600988.0930000008, 206984.4059999994 600817.4890000026, 206933.0069999993 600662.1550000029, 206914.7509999983 600435.8790000028, 206936.0879999995 600097.9109999994, 207010.9499999993 599548.1600000024, 207089.1469999999 599158.1070000029, 207197.9459999986 598810.1669999993, 207326.5370000004 598495.5610000025, 207469.1510000005 598219.8720000044, 207615.9039999991 597994.8230000016, 207727.4140000008 597873.8670000019, 207862.5320000016 597779.9230000016, 208320.7230000012 597588.4280000001, 208836.9070000015 597453.9570000011, 210040.3729999997 597223.9549999991, 210267.2580000013 597149.7179999979, 210457.1829999984 597046.6700000053, 210661.8999999985 596888.6120000038, 210793.9189999998 596721.1850000008, 210875.2939999998 596541.4179999989, 210995.3579999991 596096.7060000023, 211116.3590000011 595799.7739999997, 211234.5370000005 595628.0379999999, 211314.0040000007 595563.0480000012, 211395.938000001 595522.0420000015, 211587.2300000004 595493.1389999993, 211749.3040000014 595533.5499999998, 211907.0020000004 595637.0450000016, 212205.9409999996 595928.4980000018, 212354.6689999998 596037.5619999996, 212564.7140000016 596119.0469999972, 212734.8370000013 596132.3950000016, 213021.2479999997 596076.5929999996, 213862.927000001 595830.285000002, 214930.6099999994 595370.8100000002, 214579.1030000001 592516.5110000006, 214578.5229999982 592246.9389999998, 214600.6229999997 592180.6510000008, 214676.4510000013 592054.6039999996, 214693.2140000015 591933.8120000012, 214638.7219999991 591556.7090000003, 214557.9450000004 591223.9319999992, 214496.2589999997 591092.982000001, 214389.0560000017 590929.2370000005, 213783.4569999985 590087.1700000046, 213632.925999999 589899.245000002, 213494.574000001 589799.5300000025, 213198.3520000018 589731.3889999993, 213068.2729999982 589679.8189999999, 212925.8990000003 589576.6519999992, 212811.2349999994 589440.8270000006, 212759.9340000004 589322.7679999988, 212730.9780000001 589180.2619999985, 212658.2980000004 588415.734000004, 212619.7609999999 588195.8179999995, 211907.2749999985 586341.9239999992, 211806.3170000017 586118.0249999985, 211710.0320000015 586005.4120000025, 211550.9329999984 585924.2220000003, 211390.7580000014 585907.8079999989, 211526.4180000015 585648.6970000004, 211557.5549999997 585542.0450000031, 211563.1959999986 585461.1950000015, 211505.447999999 585169.265, 211381.1359999999 584764.5150000027, 211340.0199999996 584690.5420000013, 211274.324000001 584629.5560000022, 211030.8079999983 584570.6310000033, 210840.4349999986 584499.0909999999, 210647.4849999994 584395.5509999979, 210527.1290000007 584292.6510000016, 210452.1510000005 584172.1460000045, 210382.2650000006 583995.0799999972, 210281.4820000008 583673.304000004, 210253.6149999984 583508.4219999993, 210269.3310000002 583393.5630000032, 210326.125 583312.3319999987, 210419.995000001 583244.917000004, 210674.3150000014 583118.0799999998, 210793.3590000011 583038.3790000034, 210899.5179999992 582931.3180000033, 210996.0480000004 582773.3280000001, 211217.9200000017 582278.2130000025, 211288.8220000006 582068.9350000002, 211306.9450000004 581797.4230000022, 211265.2529999986 581534.1830000016, 211166.6389999985 581308.7790000003, 210774.7710000016 580561.0390000009, 210614.8049999997 580307.9099999997, 210444.4450000003 580099.1070000035, 210151.8920000009 579780.350000003, 209977.8949999996 579626.6139999992, 209874.2740000002 579577.5700000024, 209618.2149999998 579531.9490000037, 209476.9169999995 579477.1049999997, 209334.9800000004 579377.807000004, 209239.886 579240.6730000007, 207886.4620000012 576004.567000004, 207828.6660000012 575716.4080000013, 207810.7349999994 575044.1640000007, 207739.3610000014 572798.2730000012, 207750.7950000018 572458.8660000026, 207787.579 572343.5430000026, 207883.7259999998 572210.1960000008, 208447.811999999 571679.9090000044, 208682.868999999 571324.9650000039, 208826.7619999982 571152.586000002, 209573.2479999997 570357.2939999988, 209681.1449999996 570259.8760000007, 209798.0280000008 570189.7470000049, 210082.5749999993 570131.5729999987, 211844.5650000014 569961.8570000023, 212278.6119999998 569971.0560000022, 213309.9849999994 570078.7760000023, 213511.3909999989 570071.4750000027, 213662.7239999995 570038.0270000001, 214019.993999999 569903.357000005, 214331.995000001 569762.888000001, 214507.4100000001 569650.4430000018, 214775.1799999997 569444.1950000026, 214922.1140000001 569319.6039999997, 215047.811999999 569186.7490000029, 215446.4239999987 568615.9620000024, 215524.4090000018 568526.2930000016, 215595.813000001 568473.2130000015, 215815.5020000004 568371.2710000023, 217161.9230000004 567871.0289999992, 218883.7870000005 567214.4329999984, 219054.7809999995 567184.737, 219143.1559999995 567228.3579999986, 219209.563000001 567335.6970000003, 219262.2430000008 567467.8180000004, 219773.6909999997 568957.5249999984, 219863.1700000019 569180.4510000016, 219910.0150000006 569257.5579999984, 219965.7349999995 569313.4009999988, 220281.2840000018 569432.2780000012, 220341.6270000004 569480.4239999999, 220377.8649999983 569548.3760000009, 220482.2619999984 570235.2659999977, 220796.2179999985 571794.9020000007, 220894.6369999983 572123.8040000015, 221509.3669999987 573876.7919999989, 221542.004999999 574056.584000001, 221528.5579999983 574428.6680000044, 221556.4250000007 574551.8180000022, 221621.2219999991 574680.5110000032, 222971.2950000018 576587.0040000031, 223681.629999999 577352.1550000012, 223887.8420000002 577511.6499999993, 224876.7219999991 577985.9650000022, 225209.2639999985 578163.2930000044, 225397.6440000013 578288.5460000024, 225576.7349999995 578452.4140000034, 225674.5020000004 578607.6480000002, 225747.7710000016 578811.0210000026, 225851.693 579240.1430000002, 225922.4310000018 579366.3500000011, 226013.675999999 579436.7179999982, 226140.9329999984 579499.9710000005, 226919.886 579805.2789999988, 228027.8779999986 580183.0960000014, 228215.1490000002 580225.7560000023, 228397.8709999994 580229.517000003, 228685.9719999991 580167.9020000009, 229780.7280000001 579856.7519999989, 229985.506000001 579739.8460000001, 230261.300999999 579508.9549999996, 230306.7419999987 579544.4030000023, 230391.9310000018 579576.0780000027, 230606.3220000006 579578.2370000018, 231032.3189999983 579457.7820000014, 231257.0359999984 579349.0430000038, 231331.5599999987 579268.0060000035, 231381.7490000018 579160.8559999996, 231631.1229999996 578262.0670000036, 231692.1779999994 578117.8830000031, 231773.0219999999 578000.3130000015, 231976.8880000003 577793.6279999989, 232123.6299999989 577695.8230000027, 232279.6519999988 577665.9840000016, 232578.072999999 577696.5799999991, 232658.061999999 577661.9540000019, 232717.75 577603.9530000053, 233054.5500000007 577081.7110000011, 233352.8619999997 576525.5750000014, 233442.3770000003 576249.1620000032, 233617.4780000001 575471.6060000024, 233657.9470000007 575351.5540000013, 233705.835000001 575282.9369999996, 233765.254999999 575263.7850000006, 233878.6429999992 575296.1869999983, 234643.8550000004 575733.3350000003, 234775.324000001 575756.4840000016, 234849.2780000009 575710.3990000018, 234925.2569999993 575551.9720000006, 235130.7850000002 574827.7879999989, 235225.5219999999 574604.4650000012, 235381.4759999998 574429.6780000009, 236270.9200000018 573646.7370000011, 236898.0170000009 573028.8429999985, 237110.1559999995 572789.0190000026, 238513.0150000006 570513.4230000027, 238621.449000001 570291.6719999984, 238700.0830000005 569967.6210000031, 238743.8839999997 569901.6430000006, 238843.5749999993 569896.385000004, 238970.9019999989 569936.2039999991, 240952.5810000002 570745.2520000001, 242575.0799999982 571284.1600000013, 245081.3170000017 571167.2730000006, 245274.6140000001 571144.9919999993, 245414.6550000012 571097.8020000022, 245590.1700000019 570968.3979999964, 245908.3669999987 570665.3150000036, 246630.0960000009 569902.5170000026, 248063.3790000006 568446.5440000019, 250623.1770000011 565848.522, 253864.3559999988 562563.4679999994, 258967.0819999986 557380.5770000007, 259271.3170000018 556988.768999999, 264445.1750000007 549964.0350000015, 264593.2919999994 549793.3210000002, 264810.9710000008 549591.8130000035, 265041.6270000003 549405.4640000038, 265275.5410000011 549247.4590000008, 266338.1750000007 548982.8950000009, 266458.8579999991 548909.3439999998, 266477.2980000004 548871.4180000022, 266479.9679999984 548810.8440000035, 266408.8200000004 548581.5790000013, 264580.4100000001 544105.5799999988, 266027.8889999986 544135.7710000019, 266169.8850000017 544122.3150000015, 266285.1499999985 544076.9880000033, 266383.8370000012 543982.034000003, 266470.3770000003 543865.4730000031, 267760.4869999997 541929.5240000007, 267924.6050000006 541626.8949999994, 268390.495000001 540645.2289999992, 268515.5670000017 540447.6890000021, 268614.8480000012 540381.8669999997, 268794.4970000015 540352.5199999982, 269918.6499999985 540356.0799999982, 269579.2760000006 541441.2470000007, 269559.2520000003 541607.481000002, 269596.1609999985 541743.2710000029, 269723.8189999983 541951.0570000007, 270524.859000001 543081.658000003, 270723.2859999985 543394.9690000039, 275432.5020000004 551679.9349999995, 275608.4039999992 552026.1900000024, 275710.8720000014 552367.9080000012, 277285.7840000018 558411.3520000046, 277361.057 558750.1990000024, 277488.5850000009 559476.8440000006, 277519.050999999 559767.3860000018, 277498.6559999994 560007.717000002, 276427.675999999 567509.2780000016, 276422.7450000011 567855.7670000009, 276553.4409999996 570801.1000000013, 276547.7430000007 571027.2200000006, 276500.2149999998 571160.843000002, 276383.5870000012 571276.5570000035, 275434.2369999997 571897.9840000017, 275321.4780000002 571987.2529999983, 275247.4719999991 572072.6340000015, 275162.9400000013 572281.3370000031, 275063.7859999985 572692.0260000015, 274932.1999999992 573508.7080000029, 274915.3640000001 573778.3009999989, 274949.6479999982 573935.3390000019, 275395.932 574651.7340000017, 275513.5529999994 574870.3680000015, 275556.4479999989 574985.1499999996, 275576.2850000001 575231.0060000033, 275539.8110000006 575747.8750000026, 275564.9600000009 576174.9480000007, 275657.3359999991 576564.8470000004, 276250.3280000016 577808.0070000014, 276393.0060000009 578059.5650000043, 276460.118999999 578126.3050000009, 276542.7080000005 578164.6230000025, 277026.6640000009 578249.5819999978, 277376.9189999998 578365.938000001, 277829.8209999985 578555.9980000022, 277896.4789999984 578598.6670000022, 277932.693 578657.6950000018, 277906.6590000018 578713.0780000017, 277773.868999999 578822.2610000018, 276887.5670000017 579393.4400000013, 276793.8040000014 579486.5619999986, 276765.4800000004 579555.4610000001, 276778.1039999984 579666.8209999998, 276851.0109999999 579835.6990000034, 276952.6039999984 579993.9450000032, 277207.1369999982 580290.8820000008, 277266.2320000008 580416.0780000055, 277300.824000001 580554.5060000002, 277309.6180000008 580937.6759999982, 277225.5810000003 582417.299000001, 276704.4950000012 585033.1400000005, 275006.7890000007 595106.8189999993, 274964.5610000007 595295.4270000011, 274930.1440000013 595376.9789999984, 274887.8630000018 595429.0220000008, 274818.186999999 595467.8370000029, 274730.5329999998 595490.7920000004, 274085.9649999999 595545.2380000025, 273717.6810000017 595551.704999998, 271338.7760000006 595436.4400000006, 270120.9349999987 595332.6710000016, 269744.015999999 595276.1829999979, 269190.0000000001 595118.0100000014, 266877.4849999994 594449.5359999991, 266572.1620000005 594377.5509999993, 266258.0830000007 594358.3669999982, 264038.4990000017 594331.7540000021, 263792.7109999992 594337.8979999991, 263636.7699999996 594359.2910000018, 263154.4519999996 594474.8710000025, 262919.1440000013 594548.0369999997, 262797.7109999992 594608.062000001, 262638.9389999994 594717.9959999993, 262334.0830000006 594960.523, 262195.9789999985 595092.8150000013, 262141.4389999994 595168.2459999982, 262089.1030000001 595280.4629999991, 262010.1319999993 595591.3490000004, 262003.9030000009 595777.8409999989, 262038.3500000014 596452.4430000013, 261995.254999999 596861.883000002, 261934.2789999992 597078.7190000007, 260339.7580000014 599992.0000000016, 259591.6950000004 601145.0399999985, 259123.6539999991 601957.1360000018, 259021.7540000006 602244.6300000014, 258375.6669999995 604522.3890000007, 257751.6009999998 606601.7450000022, 257631.2980000005 606957.0459999996, 257207.3559999987 607901.1490000014, 257052.9869999998 608194.9420000025, 256578.1510000006 608917.3480000002, 256465.8299999983 609038.2230000028, 256264.6799999998 609207.9100000013, 256049.5890000016 609371.3139999979, 255858.4169999995 609473.8670000006, 255032.3000000007 609756.6140000038, 254892.2580000014 609789.1790000001, 254757.2479999997 609799.8400000022, 253976.6909999997 609745.0909999985, 253736.0480000005 609756.3639999977, 253508.5610000007 609825.1030000008, 253018.2170000002 610017.2009999991, 252798.6590000019 610109.8899999994, 252657.618999999 610188.3580000012, 252427.2749999985 610402.105000002, 250847.0639999994 612125.2100000012, 250248.061999999 612747.9160000023, 250039.6039999985 612937.8819999989, 248089.1510000006 614321.2190000025, 245330.8489999995 616362.4960000013, 242534.3960000016 618261.1030000011, 239835.2789999992 620151.6130000021, 238550.8379999996 621182.6640000022))",5053.168718642442,3038.5794277299274,5086.559701364749,4671.92,5900.0,9800.0,15300.0,"[53.217503, 6.566677]"
